ok,1
u,1
s,1
ur,1
f,1
u,1
k,1
s,1
n,1
u,1
fav,1
ho,1
u,1
k,1
u,1
u,1
k,1
4,1
ok,1
u,1
r,1
4,1
u,1
k,1
u,1
s,1
u,1
k,1
u,1
k,1
k,1
u,1
k,1
r,1
4,1
u,1
m,1
cuz,2
m,1
fav,1
u,1
k,1
bc,1
u,1
k,1
u,1
s,1
u,1
s,1
b,1
u,1
u,1
k,1
u,1
w/,1
u,1
u,5
p,1
n,1
u,1
k,1
r,1
ur,1
u,1
kkk,1
s,1
v,1
huh,1
thx,2
v,1
u,1
k,1
da,1
v,1
ur,1
u,1
u,1
n,1
v,1
w/,1
u,1
s,1
m,1
lo,1
u,1
r,1
u,1
n,1
n,1
y,1
c,1
u,1
l,1
g,1
u,1
k,1
u,1
v,1
s,1
u,1
w/,2
u,1
s,1
u,1
ur,1
474,1
n,1
y,1
u,1
u,1
u,1
v,1
v,1
4,1
n,1
u,1
k,1
u,1
k,1
c,1
kkk,1
p,2
n,1
u,1
s,1
u,1
u,1
ok,1
u,1
p,1
c,1
u,1
n,1
b,1
b,1
p,1
v,1
p,1
u,1
b4,1
v,1
u,2
u,1
s,1
u,5
k,5
c,1
ne,1
4,1
v,1
u,1
u,1
cuz,1
v,1
cn,1
u,1
k,1
m,1
add,1
bc,1
s,2
u,1
r,1
b/c,1
pls,1
ur,2
g,1
p,1
c,2
ga,1
u,1
f,1
p,1
r,1
v,1
kkk,1
u,4
4,1
r,3
u,1
s,1
n,1
n,1
y,1
y,1
y,1
y,1
p,1
def,1
u,1
u,1
k,1
cuz,1
some1,1
add,1
u,1
u,1
u,2
k,1
g,1
u,1
cuz,1
4,1
ok,1
plz,1
spk,1
p,1
c,1
hahaha,1
u,1
pls,1
u,1
s,1
c,1
da,1
u,1
4,1
n,1
p,1
n,1
ne,2
n,1
y,1
lo,1
n,1
b,1
4,1
c,1
u,1
k,1
n,1
y,1
u,1
k,1
n,1
y,1
n,1
y,1
u,1
f,1
f,1
20,1
u,1
s,1
u,2
s,2
m,1
ff,1
u,1
u,1
k,1
r,1
u,1
k,1
n,1
n,1
u,1
u,1
n,1
y,1
u,1
n,1
y,1
n,1
y,1
u,2
4,1
m,1
u,3
u,1
4,1
Mercury Ã¢â¬Â,1
u,1
u,1
n,1
y,1
n,1
y,1
n,1
n,1
y,1
4,1
n,1
y,1
n,1
y,1
n,1
y,1
4,1
w/,1
n,1
y,1
n,1
y,1
ok,1
n,1
y,1
u,1
v,1
n,1
y,1
n,1
y,1
r,1
lo,1
u,1
b,1
06:30:00 PM,1
c,1
20,1
r,1
ur,1
u,1
u,2
u,1
k,1
u,1
k,1
n,1
y,1
u,1
s,1
y,1
r,2
n,1
n,1
 Donald Trump https://t.co/T9VIYcOZI,1
m,1
u,1
n,1
m,1
u,1
s,1
ur,1
v,1
4,1
r,1
fav,1
n,1
y,1
ok,1
u,1
w/,1
4,1
u,1
spk,1
c,1
4,1
n,1
y,1
4,2
u,1
k,1
f,1
w/,1
ok,1
h8,1
m,2
n,1
u,1
bc,1
hay,1
n,1
r,1
n,1
u,2
b4,1
u,1
c,1
v,1
bc,1
u,1
ok,1
ova,1
4,1
u,1
ur,1
u,1
v,1
ok,1
u,1
m,1
b,1
n,1
b4,1
u,1
s,1
u,1
s,1
bc,1
u,1
u,1
u,1
u,1
b,1
n,1
c,1
ho,1
ur,1
u,1
k,1
fs,1
lo,1
g,1
f,1
u,1
ur,2
u,1
k,1
bc,1
p,1
u,1
s,1
v,1
l,1
u,1
s,1
u,1
k,1
b/c,1
w/,1
b/c,1
u,1
f,1
4,2
u,1
ur,1
f,1
b4,1
4,1
u,2
fav,1
n,1
u,1
u,1
r,1
fav,1
u,1
u,1
k,1
n,1
b,1
4,1
u,1
u,1
y,1
f,1
u,1
s,1
s,1
r,3
u,1
s,1
s,1
u,1
s,1
v,1
ur,1
r,1
m,1
u,9
b4,1
4,2
n,1
every1,1
kkk,1
u,1
s,1
n,1
y,1
kkk,1
ur,1
k,1
kkk,1
c,1
f,1
s,1
l,2
s,2
u,1
r,1
Mercury Ã¢â¬Â,1
u,1
s,1
ur,1
u,1
v,1
u,1
s,1
n,1
y,1
c,1
u,1
r,1
u,1
s,1
u,1
20,1
u,1
p,1
g,1
u,1
c,1
r,1
pls,1
u,2
u,1
r,1
u,1
c,1
u,1
ur,1
v,1
c,1
b4,1
r,1
m,1
c,4
n,1
n,1
c,1
r,1
u,1
u,1
bc,1
4,1
ok,1
u,1
s,1
r,2
s,1
u,1
s,1
r,1
dem,1
v,1
b4,1
c,1
u,1
s,1
lo,1
b4,1
u,1
r,1
u,2
kkk,1
v,1
u,4
kkk,2
dem,1
u,1
s,1
bc,1
u,1
lo,1
c,1
n,1
y,1
u,1
s,1
n,1
y,1
huh,1
u,1
r,1
g,1
u,1
cuz,1
kkk,1
hay,1
u,1
s,1
r,1
ok,1
u,1
r,1
k,1
n,1
u,1
s,1
v,1
u,1
s,1
r,1
u,1
s,1
u,1
s,1
huh,1
u,1
kkk,1
u,1
s,1
n,1
u,1
ur,1
c,4
u,1
s,1
u,1
s,1
n,1
u,1
s,1
lo,1
fav,1
lo,1
u,1
hahaha,1
kkk,1
bc,1
ok,1
ur,1
w/,1
u,1
s,1
u,1
k,1
bc,1
c,1
ok,1
u,1
s,1
u,1
s,1
u,1
s,1
m,1
u,1
n,1
lo,1
dem,1
4,1
v,1
4,1
u,1
r,1
4,2
lo,1
n,1
g,1
lo,1
w/,1
hahaha,1
c,1
lo,1
r,1
lo,1
k,1
u,1
m,1
 Donald Trump https://t.co/T9VIYcOZI,2
kkk,1
u,1
s,1
lo,1
r,1
n,1
u,1
4,1
ok,1
ok,1
da,1
ok,1
ur,1
dem,1
fwd,1
m,2
u,1
u,1
s,1
u,1
4,1
r,1
huh,1
v,1
u,1
 Donald Trump https://t.co/T9VIYcOZI,2
4,1
n,1
u,1
s,1
r,1
f,1
u,1
r,1
ok,1
4,1
m,1
4,2
dem,1
20,1
u,1
u,1
s,1
g,1
4,1
u,1
bc,1
u,1
u,1
s,1
u,1
kkk,1
u,1
g,2
lo,1
k,1
u,1
s,1
n,1
u,1
4,2
dem,1
ýd,1
s,1
p,1
u,1
s,1
u,1
u,1
s,1
u,1
s,1
c,1
u,1
u,1
k,1
gawd,1
n,1
v,1
u,1
fav,2
bc,1
k,1
cuz,1
n,1
ok,1
pls,1
ok,1
bc,1
v,1
plz,1
r,1
s,2
m,1
u,1
s,1
u,2
w/,1
p,1
4,1
4,1
b/c,1
m,1
b,2
ok,1
ok,1
u,2
bc,1
bc,1
pls,1
v,1
v,1
u,1
u,2
ok,1
y,1
u,1
u,1
pls,1
ur,1
peeps,1
u,1
k,1
kkk,1
dem,1
kkk,1
u,1
kkk,1
u,1
s,1
ur,1
ok,2
u,1
w/,1
u,1
k,1
lo,1
u,1
n,1
u,1
s,1
kkk,1
f,1
ne,2
pls,1
gal,1
u,1
s,1
k,1
k,1
v,1
u,1
k,1
v,1
u,1
k,1
u,1
s,1
s,1
u,1
u,2
4,1
ur,1
kkk,1
u,2
u,1
s,1
y,1
v,1
ok,1
hahaha,1
m,1
4,1
tx,1
n,1
n,1
c,1
b,1
n,1
u,1
k,1
c,1
u,1
s,1
4,1
b/c,1
ok,1
pls,1
g,1
nearly,1
ne,1
k,1
u,1
s,1
ur,1
u,1
huh,1
kkk,1
v,1
bc,1
ur,1
cn,1
ok,1
c,1
n,1
u,1
ok,1
ur,1
lo,1
u,1
m,1
u,1
s,1
u,1
u,1
ne,2
n,1
ne,1
hahaha,1
g,1
b,1
n,1
w/,1
m,1
u,2
s,2
ne,1
c,1
bc,1
g,1
p,1
kkk,1
bc,1
v,1
s,1
kkk,1
msg,1
r,1
dem,1
b,1
s,1
b,1
bc,1
u,1
fav,1
